timestamp,value
1970-01-01 00:01:55,-0.11699999999999999
1970-01-01 00:01:56,0.185
1970-01-01 00:01:57,-0.509
1970-01-01 00:01:58,0.433
1970-01-01 00:01:59,-0.353
1970-01-01 00:02:00,-0.773
1970-01-01 00:02:01,-0.599
1970-01-01 00:02:02,-0.271
1970-01-01 00:02:03,-0.336
1970-01-01 00:02:04,-0.847
1970-01-01 00:02:05,-0.546
1970-01-01 00:02:06,-0.619
1970-01-01 00:02:07,-0.579
1970-01-01 00:02:08,-0.341
1970-01-01 00:02:09,0.145
1970-01-01 00:02:10,-0.256
1970-01-01 00:02:11,0.28800000000000003
1970-01-01 00:02:12,0.32899999999999996
1970-01-01 00:02:13,-0.066
1970-01-01 00:02:14,-1.082
1970-01-01 00:02:15,0.361
1970-01-01 00:02:16,0.040999999999999995
1970-01-01 00:02:17,-0.6509999999999999
1970-01-01 00:02:18,0.086
1970-01-01 00:02:19,0.696
1970-01-01 00:02:20,0.37799999999999995
1970-01-01 00:02:21,0.851
1970-01-01 00:02:22,-0.373
1970-01-01 00:02:23,0.096
1970-01-01 00:02:24,-0.106
1970-01-01 00:02:25,0.583
1970-01-01 00:02:26,-0.382
1970-01-01 00:02:27,-0.201
1970-01-01 00:02:28,-0.37
1970-01-01 00:02:29,-0.07400000000000001
1970-01-01 00:02:30,0.41200000000000003
1970-01-01 00:02:31,-0.08900000000000001
1970-01-01 00:02:32,-0.474
1970-01-01 00:02:33,-0.163
1970-01-01 00:02:34,0.35200000000000004
1970-01-01 00:02:35,-0.19699999999999998
1970-01-01 00:02:36,-0.122
1970-01-01 00:02:37,-0.152
1970-01-01 00:02:38,0.23
1970-01-01 00:02:39,0.41200000000000003
1970-01-01 00:02:40,-0.871
1970-01-01 00:02:41,-0.21899999999999997
1970-01-01 00:02:42,-0.7170000000000001
1970-01-01 00:02:43,0.754
1970-01-01 00:02:44,-0.231
1970-01-01 00:02:45,-0.632
1970-01-01 00:02:46,-0.048
1970-01-01 00:02:47,0.799
1970-01-01 00:02:48,-0.59
1970-01-01 00:02:49,0.385
1970-01-01 00:02:50,0.068
1970-01-01 00:02:51,-0.098
1970-01-01 00:02:52,-0.738
1970-01-01 00:02:53,-0.205
1970-01-01 00:02:54,0.18100000000000002
1970-01-01 00:02:55,-0.127
1970-01-01 00:02:56,-0.092
1970-01-01 00:02:57,-0.1
1970-01-01 00:02:58,-0.311
1970-01-01 00:02:59,0.059000000000000004
1970-01-01 00:03:00,-0.9259999999999999
1970-01-01 00:03:01,0.384
1970-01-01 00:03:02,-0.198
1970-01-01 00:03:03,1.016
1970-01-01 00:03:04,0.29
1970-01-01 00:03:05,1.167
1970-01-01 00:03:06,-0.909
1970-01-01 00:03:07,0.42100000000000004
1970-01-01 00:03:08,-0.249
1970-01-01 00:03:09,-0.23800000000000002
1970-01-01 00:03:10,0.6709999999999999
1970-01-01 00:03:11,1.1340000000000001
1970-01-01 00:03:12,0.155
1970-01-01 00:03:13,-0.511
1970-01-01 00:03:14,0.418
1970-01-01 00:03:15,-0.489
1970-01-01 00:03:16,-0.45799999999999996
1970-01-01 00:03:17,-0.08
1970-01-01 00:03:18,0.46
1970-01-01 00:03:19,1.483
1970-01-01 00:03:20,0.371
1970-01-01 00:03:21,0.943
1970-01-01 00:03:22,0.342
1970-01-01 00:03:23,-1.107
1970-01-01 00:03:24,0.025
1970-01-01 00:03:25,-0.023
1970-01-01 00:03:26,0.134
1970-01-01 00:03:27,-0.249
1970-01-01 00:03:28,0.21100000000000002
1970-01-01 00:03:29,0.337
1970-01-01 00:03:30,-0.071
1970-01-01 00:03:31,0.848
1970-01-01 00:03:32,1.0859999999999999
1970-01-01 00:03:33,0.051
1970-01-01 00:03:34,-0.674
1970-01-01 00:03:35,0.452
1970-01-01 00:03:36,0.541
1970-01-01 00:03:37,0.381
1970-01-01 00:03:38,-0.025
1970-01-01 00:03:39,-0.33899999999999997
1970-01-01 00:03:40,0.264
1970-01-01 00:03:41,-0.198
1970-01-01 00:03:42,-0.321
1970-01-01 00:03:43,-0.18899999999999997
1970-01-01 00:03:44,1.1159999999999999
1970-01-01 00:03:45,-0.364
1970-01-01 00:03:46,0.10800000000000001
1970-01-01 00:03:47,0.18
1970-01-01 00:03:48,0.664
1970-01-01 00:03:49,-0.152
1970-01-01 00:03:50,0.027999999999999997
1970-01-01 00:03:51,-0.319
1970-01-01 00:03:52,-0.231
1970-01-01 00:03:53,0.373
1970-01-01 00:03:54,0.8490000000000001
1970-01-01 00:03:55,-0.598
1970-01-01 00:03:56,-0.355
1970-01-01 00:03:57,-0.415
1970-01-01 00:03:58,-0.507
1970-01-01 00:03:59,-0.345
1970-01-01 00:04:00,0.993
1970-01-01 00:04:01,-0.304
1970-01-01 00:04:02,1.07
1970-01-01 00:04:03,-0.7190000000000001
1970-01-01 00:04:04,-0.402
1970-01-01 00:04:05,0.188
1970-01-01 00:04:06,0.14800000000000002
1970-01-01 00:04:07,1.09
1970-01-01 00:04:08,-0.895
1970-01-01 00:04:09,0.10800000000000001
1970-01-01 00:04:10,0.52
1970-01-01 00:04:11,-0.314
1970-01-01 00:04:12,0.185
1970-01-01 00:04:13,0.627
1970-01-01 00:04:14,0.249
1970-01-01 00:04:15,0.537
1970-01-01 00:04:16,0.613
1970-01-01 00:04:17,0.6459999999999999
1970-01-01 00:04:18,0.071
1970-01-01 00:04:19,-0.282
1970-01-01 00:04:20,0.555
1970-01-01 00:04:21,-0.17600000000000002
1970-01-01 00:04:22,0.28600000000000003
1970-01-01 00:04:23,1.117
1970-01-01 00:04:24,0.7609999999999999
1970-01-01 00:04:25,0.195
1970-01-01 00:04:26,-1.364
1970-01-01 00:04:27,0.794
1970-01-01 00:04:28,-0.29600000000000004
1970-01-01 00:04:29,0.12
1970-01-01 00:04:30,-0.40700000000000003
1970-01-01 00:04:31,0.03
1970-01-01 00:04:32,-0.48
1970-01-01 00:04:33,-0.887
1970-01-01 00:04:34,-0.19899999999999998
1970-01-01 00:04:35,0.062
1970-01-01 00:04:36,0.14
1970-01-01 00:04:37,-1.181
1970-01-01 00:04:38,-1.0070000000000001
1970-01-01 00:04:39,0.142
1970-01-01 00:04:40,-0.127
1970-01-01 00:04:41,-0.584
1970-01-01 00:04:42,-0.601
1970-01-01 00:04:43,-0.484
1970-01-01 00:04:44,0.852
1970-01-01 00:04:45,0.35100000000000003
1970-01-01 00:04:46,-0.444
1970-01-01 00:04:47,-1.35
1970-01-01 00:04:48,-0.085
1970-01-01 00:04:49,0.017
1970-01-01 00:04:50,1.421
1970-01-01 00:04:51,0.165
1970-01-01 00:04:52,-1.048
1970-01-01 00:04:53,0.561
1970-01-01 00:04:54,-1.242
1970-01-01 00:04:55,-1.256
1970-01-01 00:04:56,0.836
1970-01-01 00:04:57,0.035
1970-01-01 00:04:58,-0.345
1970-01-01 00:04:59,-0.35600000000000004
1970-01-01 00:05:00,0.3
1970-01-01 00:05:01,0.125
1970-01-01 00:05:02,-0.204
1970-01-01 00:05:03,-0.183
1970-01-01 00:05:04,-0.856
1970-01-01 00:05:05,-0.953
1970-01-01 00:05:06,-0.182
1970-01-01 00:05:07,-0.215
1970-01-01 00:05:08,-0.038
1970-01-01 00:05:09,0.77
1970-01-01 00:05:10,-0.774
1970-01-01 00:05:11,-0.96
1970-01-01 00:05:12,-0.757
1970-01-01 00:05:13,0.847
1970-01-01 00:05:14,-0.41200000000000003
1970-01-01 00:05:15,-0.767
1970-01-01 00:05:16,0.439
1970-01-01 00:05:17,-0.708
1970-01-01 00:05:18,0.441
1970-01-01 00:05:19,-0.851
1970-01-01 00:05:20,0.382
1970-01-01 00:05:21,0.142
1970-01-01 00:05:22,0.14800000000000002
1970-01-01 00:05:23,0.457
1970-01-01 00:05:24,-0.462
1970-01-01 00:05:25,0.529
1970-01-01 00:05:26,0.7979999999999999
1970-01-01 00:05:27,-0.11599999999999999
1970-01-01 00:05:28,0.059000000000000004
1970-01-01 00:05:29,0.35200000000000004
1970-01-01 00:05:30,-0.634
1970-01-01 00:05:31,-0.43
1970-01-01 00:05:32,0.46
1970-01-01 00:05:33,0.4
1970-01-01 00:05:34,-0.165
1970-01-01 00:05:35,-0.7859999999999999
1970-01-01 00:05:36,0.133
1970-01-01 00:05:37,-0.397
1970-01-01 00:05:38,-0.6809999999999999
1970-01-01 00:05:39,-1.072
1970-01-01 00:05:40,-0.7290000000000001
1970-01-01 00:05:41,-0.209
1970-01-01 00:05:42,-0.518
1970-01-01 00:05:43,0.7709999999999999
1970-01-01 00:05:44,-0.8079999999999999
1970-01-01 00:05:45,-1.155
1970-01-01 00:05:46,-0.326
1970-01-01 00:05:47,-0.29600000000000004
1970-01-01 00:05:48,-0.19399999999999998
1970-01-01 00:05:49,0.723
1970-01-01 00:05:50,-0.44299999999999995
1970-01-01 00:05:51,0.016
1970-01-01 00:05:52,-0.535
1970-01-01 00:05:53,0.225
1970-01-01 00:05:54,-0.335
1970-01-01 00:05:55,-0.41600000000000004
1970-01-01 00:05:56,0.231
1970-01-01 00:05:57,-0.505
1970-01-01 00:05:58,0.35600000000000004
1970-01-01 00:05:59,0.889
1970-01-01 00:06:00,-0.34700000000000003
1970-01-01 00:06:01,-0.151
1970-01-01 00:06:02,0.321
1970-01-01 00:06:03,-0.65
1970-01-01 00:06:04,0.003
1970-01-01 00:06:05,-0.175
1970-01-01 00:06:06,0.462
1970-01-01 00:06:07,-0.187
1970-01-01 00:06:08,-0.222
1970-01-01 00:06:09,0.6920000000000001
1970-01-01 00:06:10,0.282
1970-01-01 00:06:11,-0.45399999999999996
1970-01-01 00:06:12,0.603
1970-01-01 00:06:13,-0.22899999999999998
1970-01-01 00:06:14,0.012
1970-01-01 00:06:15,0.672
1970-01-01 00:06:16,-0.017
1970-01-01 00:06:17,-0.304
1970-01-01 00:06:18,-0.365
1970-01-01 00:06:19,0.21899999999999997
1970-01-01 00:06:20,-1.057
1970-01-01 00:06:21,0.775
1970-01-01 00:06:22,0.799
1970-01-01 00:06:23,-0.249
1970-01-01 00:06:24,0.622
1970-01-01 00:06:25,0.14800000000000002
1970-01-01 00:06:26,-0.953
1970-01-01 00:06:27,0.505
1970-01-01 00:06:28,-1.4040000000000001
1970-01-01 00:06:29,0.273
1970-01-01 00:06:30,0.53
1970-01-01 00:06:31,0.847
1970-01-01 00:06:32,-0.65
1970-01-01 00:06:33,0.391
1970-01-01 00:06:34,1.399
1970-01-01 00:06:35,-0.29600000000000004
1970-01-01 00:06:36,0.513
1970-01-01 00:06:37,0.478
1970-01-01 00:06:38,-0.273
1970-01-01 00:06:39,-0.8190000000000001
1970-01-01 00:06:40,-0.802
1970-01-01 00:06:41,-0.795
1970-01-01 00:06:42,-0.171
1970-01-01 00:06:43,1.321
1970-01-01 00:06:44,-0.191
1970-01-01 00:06:45,-0.16
1970-01-01 00:06:46,-1.051
1970-01-01 00:06:47,-0.19
1970-01-01 00:06:48,-0.932
1970-01-01 00:06:49,-0.045
1970-01-01 00:06:50,-0.605
1970-01-01 00:06:51,0.13
1970-01-01 00:06:52,-0.7859999999999999
1970-01-01 00:06:53,-0.02
1970-01-01 00:06:54,-0.10400000000000001
1970-01-01 00:06:55,-0.263
1970-01-01 00:06:56,-0.649
1970-01-01 00:06:57,0.713
1970-01-01 00:06:58,-0.9129999999999999
1970-01-01 00:06:59,0.6779999999999999
1970-01-01 00:07:00,0.456
1970-01-01 00:07:01,-0.047
1970-01-01 00:07:02,0.17600000000000002
1970-01-01 00:07:03,-0.513
1970-01-01 00:07:04,-0.6709999999999999
1970-01-01 00:07:05,0.8740000000000001
1970-01-01 00:07:06,-0.546
1970-01-01 00:07:07,0.773
1970-01-01 00:07:08,0.39299999999999996
1970-01-01 00:07:09,0.385
1970-01-01 00:07:10,-0.13
1970-01-01 00:07:11,0.41
1970-01-01 00:07:12,-2.082
1970-01-01 00:07:13,0.077
1970-01-01 00:07:14,0.292
1970-01-01 00:07:15,-1.153
1970-01-01 00:07:16,0.92
1970-01-01 00:07:17,-0.276
1970-01-01 00:07:18,0.607
1970-01-01 00:07:19,0.27699999999999997
1970-01-01 00:07:20,0.155
1970-01-01 00:07:21,0.466
1970-01-01 00:07:22,-0.741
1970-01-01 00:07:23,-0.795
1970-01-01 00:07:24,0.44799999999999995
1970-01-01 00:07:25,0.583
1970-01-01 00:07:26,-0.622
1970-01-01 00:07:27,-0.040999999999999995
1970-01-01 00:07:28,-0.012
1970-01-01 00:07:29,-0.09300000000000001
1970-01-01 00:07:30,-0.40700000000000003
1970-01-01 00:07:31,-0.32
1970-01-01 00:07:32,0.226
1970-01-01 00:07:33,0.001
1970-01-01 00:07:34,0.11
1970-01-01 00:07:35,1.525
1970-01-01 00:07:36,-0.41100000000000003
1970-01-01 00:07:37,0.308
1970-01-01 00:07:38,0.77
1970-01-01 00:07:39,-0.6759999999999999
1970-01-01 00:07:40,0.073
1970-01-01 00:07:41,-0.124
1970-01-01 00:07:42,-0.115
1970-01-01 00:07:43,-0.317
1970-01-01 00:07:44,-0.517
1970-01-01 00:07:45,-0.322
1970-01-01 00:07:46,0.03
1970-01-01 00:07:47,0.426
1970-01-01 00:07:48,0.7809999999999999
1970-01-01 00:07:49,-0.163
1970-01-01 00:07:50,-0.526
1970-01-01 00:07:51,-0.19699999999999998
1970-01-01 00:07:52,0.42200000000000004
1970-01-01 00:07:53,0.514
1970-01-01 00:07:54,-0.387
1970-01-01 00:07:55,-1.861
1970-01-01 00:07:56,-0.654
1970-01-01 00:07:57,0.365
1970-01-01 00:07:58,-0.733
1970-01-01 00:07:59,-1.359
1970-01-01 00:08:00,0.353
1970-01-01 00:08:01,0.299
1970-01-01 00:08:02,-0.563
1970-01-01 00:08:03,0.032
1970-01-01 00:08:04,-1.104
1970-01-01 00:08:05,-0.857
1970-01-01 00:08:06,-0.67
1970-01-01 00:08:07,0.596
1970-01-01 00:08:08,0.345
1970-01-01 00:08:09,-0.853
1970-01-01 00:08:10,-0.107
1970-01-01 00:08:11,-0.209
1970-01-01 00:08:12,0.33799999999999997
1970-01-01 00:08:13,-0.095
1970-01-01 00:08:14,0.28300000000000003
1970-01-01 00:08:15,-0.08800000000000001
1970-01-01 00:08:16,0.17800000000000002
1970-01-01 00:08:17,0.073
1970-01-01 00:08:18,0.6779999999999999
1970-01-01 00:08:19,-0.57
1970-01-01 00:08:20,0.355
1970-01-01 00:08:21,0.6559999999999999
1970-01-01 00:08:22,-0.188
1970-01-01 00:08:23,-1.24
1970-01-01 00:08:24,-0.361
1970-01-01 00:08:25,-0.235
1970-01-01 00:08:26,0.409
1970-01-01 00:08:27,-0.698
1970-01-01 00:08:28,0.44
1970-01-01 00:08:29,-0.32899999999999996
1970-01-01 00:08:30,-0.359
1970-01-01 00:08:31,-0.772
1970-01-01 00:08:32,-0.19
1970-01-01 00:08:33,0.168
1970-01-01 00:08:34,0.608
1970-01-01 00:08:35,-0.233
1970-01-01 00:08:36,0.026000000000000002
1970-01-01 00:08:37,0.861
1970-01-01 00:08:38,0.44
1970-01-01 00:08:39,-0.079
1970-01-01 00:08:40,0.39799999999999996
1970-01-01 00:08:41,-0.504
1970-01-01 00:08:42,0.027999999999999997
1970-01-01 00:08:43,0.42100000000000004
1970-01-01 00:08:44,-0.35
1970-01-01 00:08:45,-0.113
1970-01-01 00:08:46,-0.5589999999999999
1970-01-01 00:08:47,0.081
1970-01-01 00:08:48,0.319
1970-01-01 00:08:49,-0.912
1970-01-01 00:08:50,-0.41100000000000003
1970-01-01 00:08:51,-0.7070000000000001
1970-01-01 00:08:52,-1.137
1970-01-01 00:08:53,0.42700000000000005
1970-01-01 00:08:54,-0.628
1970-01-01 00:08:55,0.436
1970-01-01 00:08:56,0.7759999999999999
1970-01-01 00:08:57,-0.45399999999999996
1970-01-01 00:08:58,0.16399999999999998
1970-01-01 00:08:59,0.11199999999999999
1970-01-01 00:09:00,-0.42
1970-01-01 00:09:01,0.585
1970-01-01 00:09:02,-0.0
1970-01-01 00:09:03,-0.215
1970-01-01 00:09:04,-0.39
1970-01-01 00:09:05,-0.043
1970-01-01 00:09:06,-0.317
1970-01-01 00:09:07,0.501
1970-01-01 00:09:08,-0.281
1970-01-01 00:09:09,0.39299999999999996
1970-01-01 00:09:10,-0.36700000000000005
1970-01-01 00:09:11,0.433
1970-01-01 00:09:12,-0.67
1970-01-01 00:09:13,0.767
1970-01-01 00:09:14,-0.278
1970-01-01 00:09:15,-0.726
1970-01-01 00:09:16,-0.034
1970-01-01 00:09:17,-0.606
1970-01-01 00:09:18,-0.254
1970-01-01 00:09:19,-0.564
1970-01-01 00:09:20,0.285
1970-01-01 00:09:21,0.84
1970-01-01 00:09:22,-1.0090000000000001
1970-01-01 00:09:23,0.128
1970-01-01 00:09:24,-0.16399999999999998
1970-01-01 00:09:25,-0.002
1970-01-01 00:09:26,0.01
1970-01-01 00:09:27,0.41200000000000003
1970-01-01 00:09:28,0.244
1970-01-01 00:09:29,-0.43700000000000006
1970-01-01 00:09:30,-0.848
1970-01-01 00:09:31,0.168
1970-01-01 00:09:32,-0.6759999999999999
1970-01-01 00:09:33,-0.092
1970-01-01 00:09:34,-0.8690000000000001
1970-01-01 00:09:35,0.031
1970-01-01 00:09:36,0.10800000000000001
1970-01-01 00:09:37,-0.8590000000000001
1970-01-01 00:09:38,-0.067
1970-01-01 00:09:39,-0.44
1970-01-01 00:09:40,0.221
1970-01-01 00:09:41,0.413
1970-01-01 00:09:42,0.519
1970-01-01 00:09:43,-0.65
1970-01-01 00:09:44,-0.943
1970-01-01 00:09:45,-0.6779999999999999
1970-01-01 00:09:46,-0.815
1970-01-01 00:09:47,-0.337
1970-01-01 00:09:48,0.067
1970-01-01 00:09:49,0.223
1970-01-01 00:09:50,0.14800000000000002
1970-01-01 00:09:51,-0.21
1970-01-01 00:09:52,-0.389
1970-01-01 00:09:53,0.205
1970-01-01 00:09:54,0.758
1970-01-01 00:09:55,0.16699999999999998
1970-01-01 00:09:56,-0.8540000000000001
1970-01-01 00:09:57,-0.297
1970-01-01 00:09:58,0.244
1970-01-01 00:09:59,0.41600000000000004
1970-01-01 00:10:00,-0.29600000000000004
1970-01-01 00:10:01,-0.08199999999999999
1970-01-01 00:10:02,0.282
1970-01-01 00:10:03,-0.732
1970-01-01 00:10:04,-0.272
1970-01-01 00:10:05,-0.035
1970-01-01 00:10:06,-0.002
1970-01-01 00:10:07,0.484
1970-01-01 00:10:08,0.863
1970-01-01 00:10:09,-0.174
1970-01-01 00:10:10,-0.54
1970-01-01 00:10:11,0.239
1970-01-01 00:10:12,0.021
1970-01-01 00:10:13,-0.157
1970-01-01 00:10:14,-0.371
1970-01-01 00:10:15,0.478
1970-01-01 00:10:16,0.26899999999999996
1970-01-01 00:10:17,0.433
1970-01-01 00:10:18,0.721
1970-01-01 00:10:19,1.071
1970-01-01 00:10:20,-0.233
1970-01-01 00:10:21,-0.254
1970-01-01 00:10:22,0.645
1970-01-01 00:10:23,-0.39299999999999996
1970-01-01 00:10:24,0.22399999999999998
1970-01-01 00:10:25,0.382
1970-01-01 00:10:26,0.248
1970-01-01 00:10:27,0.29
1970-01-01 00:10:28,0.63
1970-01-01 00:10:29,-0.146
1970-01-01 00:10:30,-0.914
1970-01-01 00:10:31,0.455
1970-01-01 00:10:32,-0.711
1970-01-01 00:10:33,-0.589
1970-01-01 00:10:34,-0.304
1970-01-01 00:10:35,0.225
1970-01-01 00:10:36,-0.53
1970-01-01 00:10:37,0.115
1970-01-01 00:10:38,-0.151
1970-01-01 00:10:39,-0.499
1970-01-01 00:10:40,-0.706
1970-01-01 00:10:41,-1.036
1970-01-01 00:10:42,-0.39899999999999997
1970-01-01 00:10:43,-0.004
1970-01-01 00:10:44,1.146
1970-01-01 00:10:45,0.685
1970-01-01 00:10:46,-0.233
1970-01-01 00:10:47,0.32
1970-01-01 00:10:48,-1.4709999999999999
1970-01-01 00:10:49,-0.301
1970-01-01 00:10:50,-0.154
1970-01-01 00:10:51,-0.473
1970-01-01 00:10:52,0.2
1970-01-01 00:10:53,-0.038
1970-01-01 00:10:54,-0.389
1970-01-01 00:10:55,-0.22699999999999998
1970-01-01 00:10:56,-0.057
1970-01-01 00:10:57,-0.006
1970-01-01 00:10:58,-0.21899999999999997
1970-01-01 00:10:59,-0.7140000000000001
1970-01-01 00:11:00,-0.6890000000000001
1970-01-01 00:11:01,0.034
1970-01-01 00:11:02,0.418
1970-01-01 00:11:03,-0.647
1970-01-01 00:11:04,0.275
1970-01-01 00:11:05,0.424
1970-01-01 00:11:06,-0.095
1970-01-01 00:11:07,-0.7490000000000001
1970-01-01 00:11:08,0.321
1970-01-01 00:11:09,0.5
1970-01-01 00:11:10,0.331
1970-01-01 00:11:11,0.309
1970-01-01 00:11:12,0.285
1970-01-01 00:11:13,0.09
1970-01-01 00:11:14,0.098
1970-01-01 00:11:15,-0.451
1970-01-01 00:11:16,0.6579999999999999
1970-01-01 00:11:17,0.182
1970-01-01 00:11:18,-0.042
1970-01-01 00:11:19,-0.237
1970-01-01 00:11:20,-0.583
1970-01-01 00:11:21,0.818
1970-01-01 00:11:22,-0.040999999999999995
1970-01-01 00:11:23,-0.022000000000000002
1970-01-01 00:11:24,-0.106
1970-01-01 00:11:25,-0.555
1970-01-01 00:11:26,-0.47200000000000003
1970-01-01 00:11:27,-0.8
1970-01-01 00:11:28,0.395
1970-01-01 00:11:29,-0.040999999999999995
1970-01-01 00:11:30,-0.366
1970-01-01 00:11:31,-0.163
1970-01-01 00:11:32,0.297
1970-01-01 00:11:33,-0.331
1970-01-01 00:11:34,-0.61
1970-01-01 00:11:35,-0.055
1970-01-01 00:11:36,0.483
1970-01-01 00:11:37,-0.337
1970-01-01 00:11:38,-0.19
1970-01-01 00:11:39,0.026000000000000002
1970-01-01 00:11:40,0.561
1970-01-01 00:11:41,0.778
1970-01-01 00:11:42,-0.079
1970-01-01 00:11:43,0.049
1970-01-01 00:11:44,0.409
1970-01-01 00:11:45,0.521
1970-01-01 00:11:46,0.485
1970-01-01 00:11:47,0.46799999999999997
1970-01-01 00:11:48,0.133
1970-01-01 00:11:49,-0.138
1970-01-01 00:11:50,-0.11
1970-01-01 00:11:51,0.196
1970-01-01 00:11:52,0.196
1970-01-01 00:11:53,-0.044000000000000004
1970-01-01 00:11:54,0.263
1970-01-01 00:11:55,0.812
1970-01-01 00:11:56,0.888
1970-01-01 00:11:57,-0.195
1970-01-01 00:11:58,-0.187
1970-01-01 00:11:59,0.08
1970-01-01 00:12:00,-0.359
1970-01-01 00:12:01,-0.486
1970-01-01 00:12:02,0.23
1970-01-01 00:12:03,-0.469
1970-01-01 00:12:04,0.18
1970-01-01 00:12:05,0.292
1970-01-01 00:12:06,0.386
1970-01-01 00:12:07,-0.019
1970-01-01 00:12:08,-0.379
1970-01-01 00:12:09,-0.5529999999999999
1970-01-01 00:12:10,0.247
1970-01-01 00:12:11,-0.015
1970-01-01 00:12:12,0.377
1970-01-01 00:12:13,-0.41
1970-01-01 00:12:14,0.32899999999999996
1970-01-01 00:12:15,0.322
1970-01-01 00:12:16,-0.703
1970-01-01 00:12:17,-0.266
1970-01-01 00:12:18,0.496
1970-01-01 00:12:19,0.779
1970-01-01 00:12:20,0.237
1970-01-01 00:12:21,-0.657
1970-01-01 00:12:22,0.08900000000000001
1970-01-01 00:12:23,-0.196
1970-01-01 00:12:24,-0.157
1970-01-01 00:12:25,-0.285
1970-01-01 00:12:26,0.14300000000000002
